Participant_ID,Block Number,Session Number,Trial Number,Stay_Probability(Colour),Stay_Probability(Texture),Stay_Probability(Shape),Slow_stim,Medium_stim,Fast_stim,Colour_stim,Texture_stim,Shape_stim,Choice Trial Index,Colour_distractor,Texture_distractor,Shape_distractor,Slow_distractor,Medium_distractor,Fast_distractor,Distractor_consistent_colour,Distractor_consistent_texture,Distractor_consistent_shape,Distractor_consistent_slow,Distractor_consistent_medium,Distractor_consistent_fast,Distractor_shares_colour,Distractor_shares_texture,Distractor_shares_shape,Distractor_shares_slow,Distractor_shares_medium,Distractor_shares_fast
22,1,1,18,0.5,0.3,0.1,6,3,1,6,3,1,,,,,,,,,,,,,,,,,,,
22,1,1,19,0.5,0.3,0.1,0,3,0,0,3,0,,,,,,,,,,,,,,,,,,,
22,1,1,20,0.5,0.3,0.1,0,6,5,0,6,5,,,,,,,,,,,,,,,,,,,
22,1,1,21,0.5,0.3,0.1,0,6,0,0,6,0,,,,,,,,,,,,,,,,,,,
22,1,1,22,0.5,0.3,0.1,0,4,5,0,4,5,,,,,,,,,,,,,,,,,,,
22,1,1,23,0.5,0.3,0.1,5,5,0,5,5,0,,,,,,,,,,,,,,,,,,,
22,1,1,24,0.5,0.3,0.1,4,6,6,4,6,6,,,,,,,,,,,,,,,,,,,
22,1,1,25,0.5,0.3,0.1,4,5,6,4,5,6,,,,,,,,,,,,,,,,,,,
22,1,1,26,0.5,0.3,0.1,4,5,0,4,5,0,2,4,4,3,4,4,3,1,1,0,1,1,0,1,0,0,1,0,0
22,1,1,27,0.5,0.3,0.1,4,6,1,4,6,1,,,,,,,,,,,,,,,,,,,
22,1,1,28,0.5,0.3,0.1,5,0,2,5,0,2,,,,,,,,,,,,,,,,,,,
22,1,1,29,0.5,0.3,0.1,5,5,1,5,5,1,,,,,,,,,,,,,,,,,,,
22,1,1,30,0.5,0.3,0.1,5,5,6,5,5,6,,,,,,,,,,,,,,,,,,,
22,1,1,31,0.5,0.3,0.1,4,5,4,4,5,4,,,,,,,,,,,,,,,,,,,
22,1,1,32,0.5,0.3,0.1,6,6,6,6,6,6,3,4,2,2,4,2,2,1,1,1,1,1,1,0,0,0,0,0,0
22,1,1,33,0.5,0.3,0.1,4,5,6,4,5,6,,,,,,,,,,,,,,,,,,,
22,1,1,34,0.5,0.3,0.1,5,5,6,5,5,6,,,,,,,,,,,,,,,,,,,
22,1,1,35,0.5,0.3,0.1,6,6,1,6,6,1,,,,,,,,,,,,,,,,,,,
22,1,1,36,0.5,0.3,0.1,3,6,1,3,6,1,,,,,,,,,,,,,,,,,,,
22,1,1,37,0.5,0.3,0.1,6,4,0,6,4,0,,,,,,,,,,,,,,,,,,,
22,1,1,38,0.5,0.3,0.1,5,4,1,5,4,1,,,,,,,,,,,,,,,,,,,
22,1,1,39,0.5,0.3,0.1,5,5,6,5,5,6,,,,,,,,,,,,,,,,,,,
22,1,1,40,0.5,0.3,0.1,6,4,0,6,4,0,,,,,,,,,,,,,,,,,,,
22,1,1,41,0.5,0.3,0.1,6,4,0,6,4,0,4,3,6,5,3,6,5,1,1,1,1,1,1,0,0,0,0,0,0
22,1,1,42,0.5,0.3,0.1,5,6,0,5,6,0,,,,,,,,,,,,,,,,,,,
22,1,1,43,0.5,0.3,0.1,5,6,6,5,6,6,,,,,,,,,,,,,,,,,,,
22,1,1,44,0.5,0.3,0.1,6,3,6,6,3,6,,,,,,,,,,,,,,,,,,,
22,1,1,45,0.5,0.3,0.1,6,3,5,6,3,5,,,,,,,,,,,,,,,,,,,
22,1,1,46,0.5,0.3,0.1,5,6,4,5,6,4,,,,,,,,,,,,,,,,,,,
22,1,1,47,0.5,0.3,0.1,4,6,3,4,6,3,,,,,,,,,,,,,,,,,,,
22,1,1,48,0.5,0.3,0.1,6,4,4,6,4,4,,,,,,,,,,,,,,,,,,,
22,1,1,49,0.5,0.3,0.1,6,6,5,6,6,5,,,,,,,,,,,,,,,,,,,
22,1,1,50,0.5,0.3,0.1,3,5,6,3,5,6,,,,,,,,,,,,,,,,,,,
22,1,1,51,0.5,0.3,0.1,3,6,0,3,6,0,,,,,,,,,,,,,,,,,,,
22,1,1,52,0.5,0.3,0.1,3,6,0,3,6,0,,,,,,,,,,,,,,,,,,,
22,1,1,53,0.5,0.3,0.1,3,5,6,3,5,6,5,4,5,0,4,5,0,1,1,1,1,1,1,0,1,0,0,1,0
22,1,1,54,0.5,0.3,0.1,3,6,3,3,6,3,,,,,,,,,,,,,,,,,,,
22,1,1,55,0.5,0.3,0.1,6,5,2,6,5,2,,,,,,,,,,,,,,,,,,,
22,1,1,56,0.5,0.3,0.1,6,5,3,6,5,3,,,,,,,,,,,,,,,,,,,
22,1,1,57,0.5,0.3,0.1,4,0,6,4,0,6,,,,,,,,,,,,,,,,,,,
22,1,1,58,0.5,0.3,0.1,4,1,4,4,1,4,,,,,,,,,,,,,,,,,,,
22,1,1,59,0.5,0.3,0.1,4,2,4,4,2,4,,,,,,,,,,,,,,,,,,,
22,1,1,60,0.5,0.3,0.1,6,3,5,6,3,5,,,,,,,,,,,,,,,,,,,
22,1,1,61,0.5,0.3,0.1,6,4,4,6,4,4,,,,,,,,,,,,,,,,,,,
22,1,1,62,0.5,0.3,0.1,0,3,6,0,3,6,,,,,,,,,,,,,,,,,,,
22,1,1,63,0.5,0.3,0.1,5,6,1,5,6,1,,,,,,,,,,,,,,,,,,,
22,1,1,64,0.5,0.3,0.1,6,3,0,6,3,0,,,,,,,,,,,,,,,,,,,
22,1,1,65,0.5,0.3,0.1,6,4,6,6,4,6,,,,,,,,,,,,,,,,,,,
22,1,1,66,0.5,0.3,0.1,1,3,0,1,3,0,6,6,3,2,6,3,2,1,1,0,1,1,0,0,1,0,0,1,0
22,1,1,67,0.5,0.3,0.1,1,6,1,1,6,1,,,,,,,,,,,,,,,,,,,
22,1,1,68,0.5,0.3,0.1,2,1,2,2,1,2,,,,,,,,,,,,,,,,,,,
22,1,1,69,0.5,0.3,0.1,6,6,6,6,6,6,,,,,,,,,,,,,,,,,,,
22,1,1,70,0.5,0.3,0.1,6,0,5,6,0,5,,,,,,,,,,,,,,,,,,,
22,1,1,71,0.5,0.3,0.1,5,5,4,5,5,4,,,,,,,,,,,,,,,,,,,
22,1,1,72,0.5,0.3,0.1,4,4,3,4,4,3,,,,,,,,,,,,,,,,,,,
22,1,1,73,0.5,0.3,0.1,6,4,3,6,4,3,,,,,,,,,,,,,,,,,,,
22,1,1,74,0.5,0.3,0.1,0,4,2,0,4,2,,,,,,,,,,,,,,,,,,,
22,1,1,75,0.5,0.3,0.1,6,5,6,6,5,6,7,2,5,1,2,5,1,1,1,1,1,1,1,0,1,0,0,1,0
22,1,1,76,0.5,0.3,0.1,6,5,2,6,5,2,,,,,,,,,,,,,,,,,,,
22,1,1,77,0.5,0.3,0.1,6,5,3,6,5,3,,,,,,,,,,,,,,,,,,,
22,1,1,78,0.5,0.3,0.1,0,4,2,0,4,2,,,,,,,,,,,,,,,,,,,
22,1,1,79,0.5,0.3,0.1,0,3,1,0,3,1,,,,,,,,,,,,,,,,,,,
22,1,1,80,0.5,0.3,0.1,6,3,0,6,3,0,,,,,,,,,,,,,,,,,,,
22,1,1,81,0.5,0.3,0.1,6,6,1,6,6,1,,,,,,,,,,,,,,,,,,,
22,1,1,82,0.5,0.3,0.1,3,4,6,3,4,6,,,,,,,,,,,,,,,,,,,
22,1,1,83,0.5,0.3,0.1,3,5,5,3,5,5,,,,,,,,,,,,,,,,,,,
22,1,1,84,0.5,0.3,0.1,3,6,5,3,6,5,,,,,,,,,,,,,,,,,,,
22,1,1,85,0.5,0.3,0.1,3,4,5,3,4,5,,,,,,,,,,,,,,,,,,,
22,1,1,86,0.5,0.3,0.1,3,4,5,3,4,5,8,1,4,3,1,4,3,0,1,0,0,1,0,0,1,0,0,1,0
22,1,1,87,0.5,0.3,0.1,3,5,4,3,5,4,,,,,,,,,,,,,,,,,,,
22,1,1,88,0.5,0.3,0.1,6,4,4,6,4,4,,,,,,,,,,,,,,,,,,,
22,1,1,89,0.5,0.3,0.1,6,4,4,6,4,4,,,,,,,,,,,,,,,,,,,
22,1,1,90,0.5,0.3,0.1,2,5,6,2,5,6,,,,,,,,,,,,,,,,,,,
22,1,1,91,0.5,0.3,0.1,6,4,1,6,4,1,,,,,,,,,,,,,,,,,,,
22,1,1,92,0.5,0.3,0.1,3,6,2,3,6,2,9,3,1,0,3,1,0,1,1,0,1,1,0,1,0,0,1,0,0
22,1,1,93,0.5,0.3,0.1,3,6,1,3,6,1,,,,,,,,,,,,,,,,,,,
22,1,1,94,0.5,0.3,0.1,4,6,2,4,6,2,,,,,,,,,,,,,,,,,,,
22,1,1,95,0.5,0.3,0.1,4,6,1,4,6,1,,,,,,,,,,,,,,,,,,,
22,1,1,96,0.5,0.3,0.1,4,3,2,4,3,2,,,,,,,,,,,,,,,,,,,
22,1,1,97,0.5,0.3,0.1,6,4,6,6,4,6,,,,,,,,,,,,,,,,,,,
22,1,1,98,0.5,0.3,0.1,6,6,6,6,6,6,,,,,,,,,,,,,,,,,,,
22,1,1,99,0.5,0.3,0.1,2,0,4,2,0,4,,,,,,,,,,,,,,,,,,,
22,1,1,100,0.5,0.3,0.1,2,0,3,2,0,3,,,,,,,,,,,,,,,,,,,
22,1,1,101,0.5,0.3,0.1,2,5,2,2,5,2,,,,,,,,,,,,,,,,,,,
22,1,1,102,0.5,0.3,0.1,6,6,1,6,6,1,,,,,,,,,,,,,,,,,,,
22,1,1,103,0.5,0.3,0.1,2,1,0,2,1,0,,,,,,,,,,,,,,,,,,,
22,1,1,104,0.5,0.3,0.1,2,1,5,2,1,5,10,6,3,0,6,3,0,1,0,1,1,0,1,0,0,0,0,0,0
22,1,1,105,0.5,0.3,0.1,3,6,0,3,6,0,,,,,,,,,,,,,,,,,,,
22,1,1,106,0.5,0.3,0.1,4,2,6,4,2,6,,,,,,,,,,,,,,,,,,,
22,1,1,107,0.5,0.3,0.1,4,3,6,4,3,6,,,,,,,,,,,,,,,,,,,
22,1,1,108,0.5,0.3,0.1,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,
22,1,1,109,0.5,0.3,0.1,4,6,5,4,6,5,,,,,,,,,,,,,,,,,,,
22,1,1,110,0.5,0.3,0.1,6,1,4,6,1,4,,,,,,,,,,,,,,,,,,,
22,1,1,111,0.5,0.3,0.1,6,2,4,6,2,4,,,,,,,,,,,,,,,,,,,
22,1,1,112,0.5,0.3,0.1,3,2,6,3,2,6,,,,,,,,,,,,,,,,,,,
22,1,1,113,0.5,0.3,0.1,3,2,3,3,2,3,,,,,,,,,,,,,,,,,,,
22,1,1,114,0.5,0.3,0.1,6,6,6,6,6,6,,,,,,,,,,,,,,,,,,,
22,1,1,115,0.5,0.3,0.1,6,3,5,6,3,5,11,6,1,0,6,1,0,1,0,1,1,0,1,1,0,0,1,0,0
22,1,1,116,0.5,0.3,0.1,6,3,6,6,3,6,,,,,,,,,,,,,,,,,,,
22,1,1,117,0.5,0.3,0.1,6,4,1,6,4,1,,,,,,,,,,,,,,,,,,,
22,1,1,118,0.5,0.3,0.1,6,6,6,6,6,6,,,,,,,,,,,,,,,,,,,
22,1,1,119,0.5,0.3,0.1,3,3,6,3,3,6,,,,,,,,,,,,,,,,,,,
22,1,1,120,0.5,0.3,0.1,3,4,3,3,4,3,,,,,,,,,,,,,,,,,,,
22,1,1,121,0.5,0.3,0.1,6,4,6,6,4,6,,,,,,,,,,,,,,,,,,,
22,1,1,122,0.5,0.3,0.1,5,3,4,5,3,4,,,,,,,,,,,,,,,,,,,
22,1,1,123,0.5,0.3,0.1,5,3,4,5,3,4,,,,,,,,,,,,,,,,,,,
22,1,1,124,0.5,0.3,0.1,5,3,6,5,3,6,,,,,,,,,,,,,,,,,,,
22,1,1,125,0.5,0.3,0.1,4,6,1,4,6,1,12,6,6,0,6,6,0,1,1,1,1,1,1,0,1,0,0,1,0
22,1,1,126,0.5,0.3,0.1,6,1,6,6,1,6,,,,,,,,,,,,,,,,,,,
22,1,1,127,0.5,0.3,0.1,6,2,1,6,2,1,,,,,,,,,,,,,,,,,,,
22,1,1,128,0.5,0.3,0.1,6,2,0,6,2,0,,,,,,,,,,,,,,,,,,,
22,1,1,129,0.5,0.3,0.1,0,6,0,0,6,0,,,,,,,,,,,,,,,,,,,
22,1,1,130,0.5,0.3,0.1,5,0,1,5,0,1,,,,,,,,,,,,,,,,,,,
22,1,1,131,0.5,0.3,0.1,6,5,0,6,5,0,,,,,,,,,,,,,,,,,,,
22,1,1,132,0.5,0.3,0.1,6,4,6,6,4,6,,,,,,,,,,,,,,,,,,,
22,1,1,133,0.5,0.3,0.1,2,6,4,2,6,4,,,,,,,,,,,,,,,,,,,
22,1,1,134,0.5,0.3,0.1,2,1,5,2,1,5,13,5,5,3,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
22,1,1,135,0.5,0.3,0.1,2,1,0,2,1,0,,,,,,,,,,,,,,,,,,,
22,1,1,136,0.5,0.3,0.1,2,0,6,2,0,6,,,,,,,,,,,,,,,,,,,
22,1,1,137,0.5,0.3,0.1,2,0,1,2,0,1,,,,,,,,,,,,,,,,,,,
22,1,1,138,0.5,0.3,0.1,2,6,6,2,6,6,,,,,,,,,,,,,,,,,,,
22,1,1,139,0.5,0.3,0.1,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,
22,1,1,140,0.5,0.3,0.1,2,5,5,2,5,5,,,,,,,,,,,,,,,,,,,
22,1,1,141,0.5,0.3,0.1,6,4,0,6,4,0,,,,,,,,,,,,,,,,,,,
22,1,1,142,0.5,0.3,0.1,6,6,6,6,6,6,14,6,0,4,6,0,4,1,1,1,1,1,1,1,0,0,1,0,0
22,1,1,143,0.5,0.3,0.1,4,6,4,4,6,4,,,,,,,,,,,,,,,,,,,
22,1,1,144,0.5,0.3,0.1,4,3,3,4,3,3,,,,,,,,,,,,,,,,,,,
22,1,1,145,0.5,0.3,0.1,6,6,6,6,6,6,,,,,,,,,,,,,,,,,,,
22,1,1,146,0.5,0.3,0.1,0,6,2,0,6,2,,,,,,,,,,,,,,,,,,,
22,1,1,147,0.5,0.3,0.1,6,4,1,6,4,1,,,,,,,,,,,,,,,,,,,
22,1,1,148,0.5,0.3,0.1,4,5,0,4,5,0,,,,,,,,,,,,,,,,,,,
22,1,1,149,0.5,0.3,0.1,4,4,0,4,4,0,,,,,,,,,,,,,,,,,,,
22,1,1,150,0.5,0.3,0.1,5,4,5,5,4,5,,,,,,,,,,,,,,,,,,,
22,1,1,151,0.5,0.3,0.1,6,4,6,6,4,6,,,,,,,,,,,,,,,,,,,
22,1,1,152,0.5,0.3,0.1,6,4,2,6,4,2,,,,,,,,,,,,,,,,,,,
22,1,1,153,0.5,0.3,0.1,6,3,6,6,3,6,,,,,,,,,,,,,,,,,,,
22,1,1,154,0.5,0.3,0.1,2,4,6,2,4,6,,,,,,,,,,,,,,,,,,,
22,1,1,155,0.5,0.3,0.1,2,5,0,2,5,0,15,6,4,3,6,4,3,1,1,0,1,1,0,0,0,0,0,0,0
22,1,1,156,0.5,0.3,0.1,3,6,1,3,6,1,,,,,,,,,,,,,,,,,,,
22,1,1,157,0.5,0.3,0.1,3,1,6,3,1,6,,,,,,,,,,,,,,,,,,,
22,1,1,158,0.5,0.3,0.1,3,1,5,3,1,5,,,,,,,,,,,,,,,,,,,
22,1,1,159,0.5,0.3,0.1,3,1,0,3,1,0,,,,,,,,,,,,,,,,,,,
22,1,1,160,0.5,0.3,0.1,3,2,0,3,2,0,,,,,,,,,,,,,,,,,,,
22,1,1,161,0.5,0.3,0.1,4,3,5,4,3,5,16,5,5,1,5,5,1,1,0,0,1,0,0,0,0,0,0,0,0
22,1,1,162,0.5,0.3,0.1,4,3,0,4,3,0,,,,,,,,,,,,,,,,,,,
22,1,1,163,0.5,0.3,0.1,4,4,0,4,4,0,,,,,,,,,,,,,,,,,,,
22,1,1,164,0.5,0.3,0.1,4,6,1,4,6,1,,,,,,,,,,,,,,,,,,,
22,1,1,165,0.5,0.3,0.1,4,0,2,4,0,2,,,,,,,,,,,,,,,,,,,
22,1,1,166,0.5,0.3,0.1,4,5,3,4,5,3,,,,,,,,,,,,,,,,,,,
22,1,1,167,0.5,0.3,0.1,5,6,2,5,6,2,,,,,,,,,,,,,,,,,,,
22,1,1,168,0.5,0.3,0.1,5,1,2,5,1,2,,,,,,,,,,,,,,,,,,,
22,1,1,169,0.5,0.3,0.1,5,1,1,5,1,1,,,,,,,,,,,,,,,,,,,
22,1,1,170,0.5,0.3,0.1,5,1,6,5,1,6,,,,,,,,,,,,,,,,,,,
22,1,1,171,0.5,0.3,0.1,5,1,3,5,1,3,17,1,6,5,1,6,5,0,1,0,0,1,0,0,0,0,0,0,0
22,1,1,172,0.5,0.3,0.1,5,2,2,5,2,2,,,,,,,,,,,,,,,,,,,
22,1,1,173,0.5,0.3,0.1,5,3,1,5,3,1,,,,,,,,,,,,,,,,,,,
22,1,1,174,0.5,0.3,0.1,5,6,0,5,6,0,,,,,,,,,,,,,,,,,,,
22,1,1,175,0.5,0.3,0.1,6,6,1,6,6,1,,,,,,,,,,,,,,,,,,,
22,1,1,176,0.5,0.3,0.1,6,2,2,6,2,2,,,,,,,,,,,,,,,,,,,
22,1,1,177,0.5,0.3,0.1,6,6,3,6,6,3,,,,,,,,,,,,,,,,,,,
22,1,1,178,0.5,0.3,0.1,6,5,4,6,5,4,,,,,,,,,,,,,,,,,,,
22,1,1,179,0.5,0.3,0.1,1,0,4,1,0,4,,,,,,,,,,,,,,,,,,,
22,1,1,180,0.5,0.3,0.1,1,5,3,1,5,3,,,,,,,,,,,,,,,,,,,
22,1,1,181,0.5,0.3,0.1,1,5,6,1,5,6,18,2,4,3,2,4,3,1,1,1,1,1,1,0,0,0,0,0,0
22,1,1,182,0.5,0.3,0.1,6,4,5,6,4,5,,,,,,,,,,,,,,,,,,,
22,1,1,183,0.5,0.3,0.1,6,6,4,6,6,4,,,,,,,,,,,,,,,,,,,
22,1,1,184,0.5,0.3,0.1,6,4,6,6,4,6,,,,,,,,,,,,,,,,,,,
22,1,1,185,0.5,0.3,0.1,1,4,4,1,4,4,,,,,,,,,,,,,,,,,,,
22,1,1,186,0.5,0.3,0.1,2,6,6,2,6,6,,,,,,,,,,,,,,,,,,,
22,1,1,187,0.5,0.3,0.1,2,1,5,2,1,5,,,,,,,,,,,,,,,,,,,
22,1,1,188,0.5,0.3,0.1,6,2,4,6,2,4,,,,,,,,,,,,,,,,,,,
22,1,1,189,0.5,0.3,0.1,0,6,3,0,6,3,,,,,,,,,,,,,,,,,,,
22,1,1,190,0.5,0.3,0.1,0,6,2,0,6,2,,,,,,,,,,,,,,,,,,,
22,1,1,191,0.5,0.3,0.1,6,2,1,6,2,1,,,,,,,,,,,,,,,,,,,
22,1,1,192,0.5,0.3,0.1,1,3,0,1,3,0,,,,,,,,,,,,,,,,,,,
22,1,1,193,0.5,0.3,0.1,1,4,5,1,4,5,,,,,,,,,,,,,,,,,,,
22,1,1,194,0.5,0.3,0.1,1,4,6,1,4,6,,,,,,,,,,,,,,,,,,,
22,1,1,195,0.5,0.3,0.1,1,5,5,1,5,5,,,,,,,,,,,,,,,,,,,
22,1,1,196,0.5,0.3,0.1,1,0,4,1,0,4,,,,,,,,,,,,,,,,,,,
22,1,1,197,0.5,0.3,0.1,1,6,6,1,6,6,,,,,,,,,,,,,,,,,,,
22,1,1,198,0.5,0.3,0.1,6,6,3,6,6,3,,,,,,,,,,,,,,,,,,,
22,1,1,199,0.5,0.3,0.1,6,3,6,6,3,6,,,,,,,,,,,,,,,,,,,
22,1,1,200,0.5,0.3,0.1,6,6,4,6,6,4,,,,,,,,,,,,,,,,,,,
22,2,1,1,0.5,0.3,0.1,2,0,3,2,0,3,,,,,,,,,,,,,,,,,,,
22,2,1,2,0.5,0.3,0.1,2,0,2,2,0,2,,,,,,,,,,,,,,,,,,,
22,2,1,3,0.5,0.3,0.1,2,5,1,2,5,1,,,,,,,,,,,,,,,,,,,
22,2,1,4,0.5,0.3,0.1,2,4,6,2,4,6,,,,,,,,,,,,,,,,,,,
22,2,1,5,0.5,0.3,0.1,2,6,0,2,6,0,,,,,,,,,,,,,,,,,,,
22,2,1,6,0.5,0.3,0.1,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,
22,2,1,7,0.5,0.3,0.1,2,1,6,2,1,6,,,,,,,,,,,,,,,,,,,
22,2,1,8,0.5,0.3,0.1,3,1,4,3,1,4,,,,,,,,,,,,,,,,,,,
22,2,1,9,0.5,0.3,0.1,3,1,4,3,1,4,,,,,,,,,,,,,,,,,,,
22,2,1,10,0.5,0.3,0.1,3,6,5,3,6,5,,,,,,,,,,,,,,,,,,,
22,2,1,11,0.5,0.3,0.1,3,2,4,3,2,4,1,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2,1,12,0.5,0.3,0.1,3,2,6,3,2,6,,,,,,,,,,,,,,,,,,,
22,2,1,13,0.5,0.3,0.1,4,2,1,4,2,1,,,,,,,,,,,,,,,,,,,
22,2,1,14,0.5,0.3,0.1,4,2,6,4,2,6,,,,,,,,,,,,,,,,,,,
22,2,1,15,0.5,0.3,0.1,4,2,0,4,2,0,,,,,,,,,,,,,,,,,,,
22,2,1,16,0.5,0.3,0.1,6,6,5,6,6,5,,,,,,,,,,,,,,,,,,,
22,2,1,17,0.5,0.3,0.1,2,3,0,2,3,0,,,,,,,,,,,,,,,,,,,
22,2,1,18,0.5,0.3,0.1,6,6,6,6,6,6,,,,,,,,,,,,,,,,,,,
22,2,1,19,0.5,0.3,0.1,0,6,3,0,6,3,,,,,,,,,,,,,,,,,,,
22,2,1,20,0.5,0.3,0.1,0,1,2,0,1,2,,,,,,,,,,,,,,,,,,,
22,2,1,21,0.5,0.3,0.1,6,2,6,6,2,6,,,,,,,,,,,,,,,,,,,
22,2,1,22,0.5,0.3,0.1,2,3,5,2,3,5,2,5,0,4,5,0,4,0,0,1,0,0,1,0,0,0,0,0,0
22,2,1,23,0.5,0.3,0.1,2,4,6,2,4,6,,,,,,,,,,,,,,,,,,,
22,2,1,24,0.5,0.3,0.1,6,6,2,6,6,2,,,,,,,,,,,,,,,,,,,
22,2,1,25,0.5,0.3,0.1,6,6,1,6,6,1,,,,,,,,,,,,,,,,,,,
22,2,1,26,0.5,0.3,0.1,0,6,0,0,6,0,,,,,,,,,,,,,,,,,,,
22,2,1,27,0.5,0.3,0.1,0,0,5,0,0,5,,,,,,,,,,,,,,,,,,,
22,2,1,28,0.5,0.3,0.1,0,5,6,0,5,6,,,,,,,,,,,,,,,,,,,
22,2,1,29,0.5,0.3,0.1,0,6,5,0,6,5,,,,,,,,,,,,,,,,,,,
22,2,1,30,0.5,0.3,0.1,0,2,6,0,2,6,,,,,,,,,,,,,,,,,,,
22,2,1,31,0.5,0.3,0.1,0,6,4,0,6,4,3,1,4,4,1,4,4,1,1,1,1,1,1,0,0,1,0,0,1
22,2,1,32,0.5,0.3,0.1,0,0,5,0,0,5,,,,,,,,,,,,,,,,,,,
22,2,1,33,0.5,0.3,0.1,6,6,6,6,6,6,,,,,,,,,,,,,,,,,,,
22,2,1,34,0.5,0.3,0.1,6,6,4,6,6,4,,,,,,,,,,,,,,,,,,,
22,2,1,35,0.5,0.3,0.1,6,0,3,6,0,3,,,,,,,,,,,,,,,,,,,
22,2,1,36,0.5,0.3,0.1,1,5,3,1,5,3,,,,,,,,,,,,,,,,,,,
22,2,1,37,0.5,0.3,0.1,6,5,2,6,5,2,,,,,,,,,,,,,,,,,,,
22,2,1,38,0.5,0.3,0.1,6,4,1,6,4,1,,,,,,,,,,,,,,,,,,,
22,2,1,39,0.5,0.3,0.1,6,4,6,6,4,6,,,,,,,,,,,,,,,,,,,
22,2,1,40,0.5,0.3,0.1,6,5,4,6,5,4,,,,,,,,,,,,,,,,,,,
22,2,1,41,0.5,0.3,0.1,1,6,3,1,6,3,,,,,,,,,,,,,,,,,,,
22,2,1,42,0.5,0.3,0.1,6,0,2,6,0,2,4,2,3,0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0
22,2,1,43,0.5,0.3,0.1,6,6,6,6,6,6,,,,,,,,,,,,,,,,,,,
22,2,1,44,0.5,0.3,0.1,6,4,3,6,4,3,,,,,,,,,,,,,,,,,,,
22,2,1,45,0.5,0.3,0.1,6,6,4,6,6,4,,,,,,,,,,,,,,,,,,,
22,2,1,46,0.5,0.3,0.1,6,3,5,6,3,5,,,,,,,,,,,,,,,,,,,
22,2,1,47,0.5,0.3,0.1,6,3,6,6,3,6,,,,,,,,,,,,,,,,,,,
22,2,1,48,0.5,0.3,0.1,6,4,5,6,4,5,,,,,,,,,,,,,,,,,,,
22,2,1,49,0.5,0.3,0.1,6,5,6,6,5,6,,,,,,,,,,,,,,,,,,,
22,2,1,50,0.5,0.3,0.1,6,6,6,6,6,6,,,,,,,,,,,,,,,,,,,
22,2,1,51,0.5,0.3,0.1,1,6,3,1,6,3,5,3,1,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0
22,2,1,52,0.5,0.3,0.1,6,6,6,6,6,6,,,,,,,,,,,,,,,,,,,
22,2,1,53,0.5,0.3,0.1,6,1,5,6,1,5,,,,,,,,,,,,,,,,,,,
22,2,1,54,0.5,0.3,0.1,3,1,6,3,1,6,,,,,,,,,,,,,,,,,,,
